trial_id,timestamp,run_label,seed,arm,trial_number,learning_rate,init_method,steps_to_threshold
540,2026-09-01 13:24:59,gate3b_restricted_search,138,reference,29,0.003585093283880219,xavier,359.0
541,2026-09-01 13:24:59,gate3b_restricted_search,138,reference,30,0.04042332373342426,he,162.0
542,2026-09-01 13:24:59,gate3b_restricted_search,138,reference,31,0.013984605220302242,he,129.0
543,2026-09-01 13:25:00,gate3b_restricted_search,138,reference,32,0.0059269089116566484,he,359.0
544,2026-09-01 13:25:00,gate3b_restricted_search,138,reference,33,0.01594897186602444,he,227.0
545,2026-09-01 13:25:00,gate3b_restricted_search,138,reference,34,0.013905027971507843,he,129.0
546,2026-09-01 13:25:01,gate3b_restricted_search,138,reference,35,0.004694939362741506,xavier,265.0
547,2026-09-01 13:25:01,gate3b_restricted_search,138,reference,36,0.060359282897768575,he,157.0
548,2026-09-01 13:25:01,gate3b_restricted_search,138,reference,37,0.0027730817801511726,he,493.0
549,2026-09-01 13:25:02,gate3b_restricted_search,138,reference,38,0.006383055281018726,xavier,189.0
550,2026-09-01 13:25:02,gate3b_restricted_search,138,reference,39,0.03268319644504151,orthogonal,151.0
551,2026-09-01 13:25:03,gate3b_restricted_search,138,cold,0,0.0017826497151386949,xavier,647.0
552,2026-09-01 13:25:04,gate3b_restricted_search,138,cold,1,0.0002755926764027377,orthogonal,1600.0
553,2026-09-01 13:25:04,gate3b_restricted_search,138,cold,2,0.0015498955191377143,orthogonal,446.0
554,2026-09-01 13:25:05,gate3b_restricted_search,138,cold,3,0.00041054120168588934,xavier,1600.0
555,2026-09-01 13:25:06,gate3b_restricted_search,138,cold,4,0.001786135519762597,xavier,647.0
556,2026-09-01 13:25:06,gate3b_restricted_search,138,cold,5,0.025248390936171015,xavier,103.0
557,2026-09-01 13:25:06,gate3b_restricted_search,138,cold,6,0.04257625486011382,xavier,189.0
558,2026-09-01 13:25:07,gate3b_restricted_search,138,cold,7,0.0003232148147351276,xavier,1600.0
559,2026-09-01 13:25:08,gate3b_restricted_search,138,cold,8,0.07475987911298648,he,282.0
560,2026-09-01 13:25:08,gate3b_restricted_search,138,cold,9,0.011468398705751582,xavier,189.0
561,2026-09-01 13:25:08,gate3b_restricted_search,138,cold,10,0.014576193863035302,he,227.0
562,2026-09-01 13:25:08,gate3b_restricted_search,138,cold,11,0.010686274357222558,xavier,189.0
563,2026-09-01 13:25:08,gate3b_restricted_search,138,cold,12,0.012490731612965383,xavier,151.0
564,2026-09-01 13:25:09,gate3b_restricted_search,138,cold,13,0.023860671076111128,xavier,157.0
565,2026-09-01 13:25:09,gate3b_restricted_search,138,cold,14,0.0064608723984358254,orthogonal,189.0
566,2026-09-01 13:25:09,gate3b_restricted_search,138,informed_restricted,0,0.0017826497151386949,orthogonal,446.0
567,2026-09-01 13:25:10,gate3b_restricted_search,138,informed_restricted,1,0.01448683388723935,orthogonal,151.0
568,2026-09-01 13:25:10,gate3b_restricted_search,138,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
569,2026-09-01 13:25:11,gate3b_restricted_search,138,informed_restricted,3,0.0008072307884499761,orthogonal,1600.0
570,2026-09-01 13:25:12,gate3b_restricted_search,138,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
571,2026-09-01 13:25:13,gate3b_restricted_search,138,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
572,2026-09-01 13:25:14,gate3b_restricted_search,138,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
573,2026-09-01 13:25:15,gate3b_restricted_search,138,informed_restricted,7,0.001088133500363589,orthogonal,771.0
574,2026-09-01 13:25:16,gate3b_restricted_search,138,informed_restricted,8,0.0015498955191377143,orthogonal,446.0
575,2026-09-01 13:25:16,gate3b_restricted_search,138,informed_restricted,9,0.00413475900783472,orthogonal,264.0
576,2026-09-01 13:25:16,gate3b_restricted_search,138,informed_restricted,10,0.09290791998691832,orthogonal,151.0
577,2026-09-01 13:25:16,gate3b_restricted_search,138,informed_restricted,11,0.07785058870653301,orthogonal,189.0
578,2026-09-01 13:25:17,gate3b_restricted_search,138,informed_restricted,12,0.0797234062203645,orthogonal,298.0
579,2026-09-01 13:25:17,gate3b_restricted_search,138,informed_restricted,13,0.017223705768801514,orthogonal,157.0
580,2026-09-01 13:25:17,gate3b_restricted_search,138,informed_restricted,14,0.02354874493860281,orthogonal,151.0
581,2026-09-01 13:25:18,gate3b_restricted_search,138,universal_restricted,0,0.0017826497151386949,xavier,647.0
582,2026-09-01 13:25:18,gate3b_restricted_search,138,universal_restricted,1,0.01448683388723935,xavier,103.0
583,2026-09-01 13:25:19,gate3b_restricted_search,138,universal_restricted,2,0.00010007903854383786,xavier,1600.0
584,2026-09-01 13:25:19,gate3b_restricted_search,138,universal_restricted,3,0.0008072307884499761,xavier,1600.0
585,2026-09-01 13:25:20,gate3b_restricted_search,138,universal_restricted,4,0.0002755926764027377,xavier,1600.0
586,2026-09-01 13:25:21,gate3b_restricted_search,138,universal_restricted,5,0.00018924123965722266,xavier,1600.0
587,2026-09-01 13:25:21,gate3b_restricted_search,138,universal_restricted,6,0.0003620600725744741,xavier,1600.0
588,2026-09-01 13:25:22,gate3b_restricted_search,138,universal_restricted,7,0.001088133500363589,xavier,771.0
589,2026-09-01 13:25:23,gate3b_restricted_search,138,universal_restricted,8,0.0015498955191377143,xavier,666.0
590,2026-09-01 13:25:23,gate3b_restricted_search,138,universal_restricted,9,0.00413475900783472,xavier,242.0
591,2026-09-01 13:25:23,gate3b_restricted_search,138,universal_restricted,10,0.09290791998691832,xavier,189.0
592,2026-09-01 13:25:23,gate3b_restricted_search,138,universal_restricted,11,0.07785058870653301,xavier,339.0
593,2026-09-01 13:25:24,gate3b_restricted_search,138,universal_restricted,12,0.0797234062203645,xavier,252.0
594,2026-09-01 13:25:24,gate3b_restricted_search,138,universal_restricted,13,0.017223705768801514,xavier,151.0
595,2026-09-01 13:25:24,gate3b_restricted_search,138,universal_restricted,14,0.01553710788150454,xavier,122.0
596,2026-09-01 13:25:24,gate3b_restricted_search,145,reference,0,0.004430375245218269,xavier,71.0
597,2026-09-01 13:25:24,gate3b_restricted_search,145,reference,1,0.0018662266976517971,orthogonal,112.0
598,2026-09-01 13:25:24,gate3b_restricted_search,145,reference,2,0.07780155576901421,he,74.0
599,2026-09-01 13:25:24,gate3b_restricted_search,145,reference,3,0.005059803874660437,xavier,71.0
600,2026-09-01 13:25:25,gate3b_restricted_search,145,reference,4,0.00011498870747119459,orthogonal,1600.0
601,2026-09-01 13:25:25,gate3b_restricted_search,145,reference,5,0.08626905220714905,xavier,57.0
602,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,6,0.00022637229697395497,orthogonal,747.0
603,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,7,0.0036774346621052147,orthogonal,57.0
604,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,8,0.0023358825194833557,orthogonal,75.0
605,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,9,0.006859416411328701,he,71.0
606,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,10,0.07162629642639848,xavier,74.0
607,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,11,0.01987003445315026,xavier,46.0
608,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,12,0.02365310875574803,xavier,46.0
609,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,13,0.020527514539894275,xavier,46.0
610,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,14,0.021178889448851296,xavier,46.0
611,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,15,0.02111747143531768,xavier,46.0
612,2026-09-01 13:25:26,gate3b_restricted_search,145,reference,16,0.011584456062567309,xavier,53.0
613,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,17,0.0012608119843710488,he,259.0
614,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,18,0.03617781834189423,xavier,42.0
615,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,19,0.04049803968429553,xavier,32.0
616,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,20,0.04151582560533646,he,23.0
617,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,21,0.04142400883556987,he,23.0
618,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,22,0.044721899870597895,he,23.0
619,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,23,0.05110790825327168,he,53.0
620,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,24,0.011209307708701413,he,53.0
621,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,25,0.04152933908198081,he,23.0
622,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,26,0.011041720600757126,he,53.0
623,2026-09-01 13:25:27,gate3b_restricted_search,145,reference,27,0.05275448586755433,he,47.0
624,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,28,0.03181504217064488,he,53.0
625,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,29,0.08786779760379902,he,57.0
626,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,30,0.0005066595826217725,he,599.0
627,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,31,0.05274808467292337,he,47.0
628,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,32,0.03272223551193974,he,53.0
629,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,33,0.09848828671558756,he,85.0
630,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,34,0.013171001626234288,he,57.0
631,2026-09-01 13:25:28,gate3b_restricted_search,145,reference,35,0.05584578718992456,he,47.0
632,2026-09-01 13:25:29,gate3b_restricted_search,145,reference,36,0.030106955599407216,he,53.0
633,2026-09-01 13:25:29,gate3b_restricted_search,145,reference,37,0.007339936269266087,he,71.0
634,2026-09-01 13:25:29,gate3b_restricted_search,145,reference,38,0.01597592302074304,he,47.0
635,2026-09-01 13:25:29,gate3b_restricted_search,145,reference,39,0.06198928117879402,orthogonal,42.0
636,2026-09-01 13:25:29,gate3b_restricted_search,145,cold,0,0.0017826497151386949,xavier,122.0
637,2026-09-01 13:25:29,gate3b_restricted_search,145,cold,1,0.0002755926764027377,orthogonal,557.0
638,2026-09-01 13:25:29,gate3b_restricted_search,145,cold,2,0.0015498955191377143,orthogonal,135.0
639,2026-09-01 13:25:30,gate3b_restricted_search,145,cold,3,0.00041054120168588934,xavier,480.0
640,2026-09-01 13:25:30,gate3b_restricted_search,145,cold,4,0.001786135519762597,xavier,122.0
641,2026-09-01 13:25:30,gate3b_restricted_search,145,cold,5,0.025248390936171015,xavier,46.0
642,2026-09-01 13:25:30,gate3b_restricted_search,145,cold,6,0.04257625486011382,xavier,32.0
643,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,7,0.0003232148147351276,xavier,659.0
644,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,8,0.07475987911298648,he,73.0
645,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,9,0.011468398705751582,xavier,53.0
646,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,10,0.09344501034181055,he,57.0
647,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,11,0.021361236429000122,xavier,46.0
648,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,12,0.018729908809075033,xavier,53.0
649,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,13,0.00728316494133813,xavier,66.0
650,2026-09-01 13:25:31,gate3b_restricted_search,145,cold,14,0.039131135779775145,orthogonal,28.0
651,2026-09-01 13:25:31,gate3b_restricted_search,145,informed_restricted,0,0.0017826497151386949,orthogonal,112.0
652,2026-09-01 13:25:31,gate3b_restricted_search,145,informed_restricted,1,0.01448683388723935,orthogonal,53.0
653,2026-09-01 13:25:32,gate3b_restricted_search,145,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
654,2026-09-01 13:25:33,gate3b_restricted_search,145,informed_restricted,3,0.0008072307884499761,orthogonal,268.0
655,2026-09-01 13:25:34,gate3b_restricted_search,145,informed_restricted,4,0.0002755926764027377,orthogonal,557.0
656,2026-09-01 13:25:34,gate3b_restricted_search,145,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
657,2026-09-01 13:25:35,gate3b_restricted_search,145,informed_restricted,6,0.0003620600725744741,orthogonal,410.0
658,2026-09-01 13:25:35,gate3b_restricted_search,145,informed_restricted,7,0.001088133500363589,orthogonal,135.0
659,2026-09-01 13:25:35,gate3b_restricted_search,145,informed_restricted,8,0.0015498955191377143,orthogonal,135.0
660,2026-09-01 13:25:35,gate3b_restricted_search,145,informed_restricted,9,0.00413475900783472,orthogonal,57.0
661,2026-09-01 13:25:35,gate3b_restricted_search,145,informed_restricted,10,0.09290791998691832,orthogonal,47.0
662,2026-09-01 13:25:35,gate3b_restricted_search,145,informed_restricted,11,0.07785058870653301,orthogonal,70.0
663,2026-09-01 13:25:36,gate3b_restricted_search,145,informed_restricted,12,0.0797234062203645,orthogonal,46.0
664,2026-09-01 13:25:36,gate3b_restricted_search,145,informed_restricted,13,0.09182660868186439,orthogonal,87.0
665,2026-09-01 13:25:36,gate3b_restricted_search,145,informed_restricted,14,0.027775736900324165,orthogonal,53.0
666,2026-09-01 13:25:36,gate3b_restricted_search,145,universal_restricted,0,0.0017826497151386949,xavier,122.0
667,2026-09-01 13:25:36,gate3b_restricted_search,145,universal_restricted,1,0.01448683388723935,xavier,47.0
668,2026-09-01 13:25:37,gate3b_restricted_search,145,universal_restricted,2,0.00010007903854383786,xavier,1600.0
669,2026-09-01 13:25:37,gate3b_restricted_search,145,universal_restricted,3,0.0008072307884499761,xavier,268.0
670,2026-09-01 13:25:38,gate3b_restricted_search,145,universal_restricted,4,0.0002755926764027377,xavier,772.0
671,2026-09-01 13:25:39,gate3b_restricted_search,145,universal_restricted,5,0.00018924123965722266,xavier,1600.0
672,2026-09-01 13:25:40,gate3b_restricted_search,145,universal_restricted,6,0.0003620600725744741,xavier,604.0
673,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,7,0.001088133500363589,xavier,149.0
674,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,8,0.0015498955191377143,xavier,135.0
675,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,9,0.00413475900783472,xavier,84.0
676,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,10,0.09290791998691832,xavier,53.0
677,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,11,0.07785058870653301,xavier,71.0
678,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,12,0.0797234062203645,xavier,56.0
679,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,13,0.017223705768801514,xavier,47.0
680,2026-09-01 13:25:41,gate3b_restricted_search,145,universal_restricted,14,0.01553710788150454,xavier,47.0
681,2026-09-01 13:25:42,gate3b_restricted_search,149,reference,0,0.004430375245218269,xavier,102.0
682,2026-09-01 13:25:42,gate3b_restricted_search,149,reference,1,0.0018662266976517971,orthogonal,237.0
683,2026-09-01 13:25:42,gate3b_restricted_search,149,reference,2,0.07780155576901421,he,54.0
684,2026-09-01 13:25:42,gate3b_restricted_search,149,reference,3,0.005059803874660437,xavier,102.0
685,2026-09-01 13:25:43,gate3b_restricted_search,149,reference,4,0.00011498870747119459,orthogonal,1600.0
686,2026-09-01 13:25:43,gate3b_restricted_search,149,reference,5,0.08626905220714905,xavier,110.0
687,2026-09-01 13:25:45,gate3b_restricted_search,149,reference,6,0.00022637229697395497,orthogonal,1600.0
688,2026-09-01 13:25:45,gate3b_restricted_search,149,reference,7,0.0036774346621052147,orthogonal,219.0
689,2026-09-01 13:25:45,gate3b_restricted_search,149,reference,8,0.0023358825194833557,orthogonal,237.0
690,2026-09-01 13:25:45,gate3b_restricted_search,149,reference,9,0.006859416411328701,he,110.0
691,2026-09-01 13:25:46,gate3b_restricted_search,149,reference,10,0.07156452541054531,he,128.0
692,2026-09-01 13:25:46,gate3b_restricted_search,149,reference,11,0.02283925097118224,xavier,110.0
693,2026-09-01 13:25:47,gate3b_restricted_search,149,reference,12,0.0006091769132837322,he,1600.0
694,2026-09-01 13:25:47,gate3b_restricted_search,149,reference,13,0.01975873711634736,he,121.0
695,2026-09-01 13:25:47,gate3b_restricted_search,149,reference,14,0.021178889448851296,xavier,86.0
696,2026-09-01 13:25:47,gate3b_restricted_search,149,reference,15,0.02693351555687801,he,121.0
697,2026-09-01 13:25:47,gate3b_restricted_search,149,reference,16,0.03793597544200989,xavier,130.0
698,2026-09-01 13:25:47,gate3b_restricted_search,149,reference,17,0.011076021831855744,he,156.0
699,2026-09-01 13:25:48,gate3b_restricted_search,149,reference,18,0.0572438439832036,xavier,167.0
700,2026-09-01 13:25:48,gate3b_restricted_search,149,reference,19,0.010409344933850779,he,110.0
701,2026-09-01 13:25:48,gate3b_restricted_search,149,reference,20,0.04151582560533646,xavier,86.0
702,2026-09-01 13:25:48,gate3b_restricted_search,149,reference,21,0.04015245109655359,xavier,86.0
703,2026-09-01 13:25:48,gate3b_restricted_search,149,reference,22,0.013725146519725942,xavier,102.0
704,2026-09-01 13:25:48,gate3b_restricted_search,149,reference,23,0.08805407259112305,xavier,120.0
705,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,24,0.04268356097883729,xavier,107.0
706,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,25,0.018570107129441498,xavier,85.0
707,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,26,0.04731838321833527,he,107.0
708,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,27,0.0922384180873815,xavier,111.0
709,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,28,0.01500540183666821,xavier,85.0
710,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,29,0.007105807478430851,he,110.0
711,2026-09-01 13:25:49,gate3b_restricted_search,149,reference,30,0.015311647290624003,xavier,102.0
712,2026-09-01 13:25:50,gate3b_restricted_search,149,reference,31,0.034348982856957117,xavier,80.0
713,2026-09-01 13:25:50,gate3b_restricted_search,149,reference,32,0.030047468175212977,xavier,107.0
714,2026-09-01 13:25:50,gate3b_restricted_search,149,reference,33,0.008399841578849286,xavier,85.0
715,2026-09-01 13:25:50,gate3b_restricted_search,149,reference,34,0.0010693906262543294,xavier,543.0
716,2026-09-01 13:25:51,gate3b_restricted_search,149,reference,35,0.0038667837538090134,xavier,110.0
717,2026-09-01 13:25:51,gate3b_restricted_search,149,reference,36,0.007809495099020844,orthogonal,87.0
718,2026-09-01 13:25:51,gate3b_restricted_search,149,reference,37,0.0023447900525789115,orthogonal,237.0
719,2026-09-01 13:25:51,gate3b_restricted_search,149,reference,38,0.006700540103772518,orthogonal,110.0
720,2026-09-01 13:25:51,gate3b_restricted_search,149,reference,39,0.005214125031037536,orthogonal,110.0
721,2026-09-01 13:25:52,gate3b_restricted_search,149,cold,0,0.0017826497151386949,xavier,374.0
722,2026-09-01 13:25:52,gate3b_restricted_search,149,cold,1,0.0002755926764027377,orthogonal,1600.0
723,2026-09-01 13:25:53,gate3b_restricted_search,149,cold,2,0.0015498955191377143,orthogonal,145.0
724,2026-09-01 13:25:53,gate3b_restricted_search,149,cold,3,0.00041054120168588934,xavier,1600.0
725,2026-09-01 13:25:54,gate3b_restricted_search,149,cold,4,0.001786135519762597,xavier,374.0
726,2026-09-01 13:25:54,gate3b_restricted_search,149,cold,5,0.025248390936171015,xavier,110.0
727,2026-09-01 13:25:54,gate3b_restricted_search,149,cold,6,0.04257625486011382,xavier,130.0
728,2026-09-01 13:25:55,gate3b_restricted_search,149,cold,7,0.0003232148147351276,xavier,1600.0
729,2026-09-01 13:25:55,gate3b_restricted_search,149,cold,8,0.07475987911298648,he,165.0
730,2026-09-01 13:25:55,gate3b_restricted_search,149,cold,9,0.011468398705751582,xavier,85.0
731,2026-09-01 13:25:55,gate3b_restricted_search,149,cold,10,0.013520030930076584,he,85.0
732,2026-09-01 13:25:55,gate3b_restricted_search,149,cold,11,0.012050318703919807,he,85.0
733,2026-09-01 13:25:55,gate3b_restricted_search,149,cold,12,0.008901992342500538,he,165.0
734,2026-09-01 13:25:56,gate3b_restricted_search,149,cold,13,0.007480156754080965,he,184.0
735,2026-09-01 13:25:56,gate3b_restricted_search,149,cold,14,0.01743266588357272,he,129.0
736,2026-09-01 13:25:56,gate3b_restricted_search,149,informed_restricted,0,0.0017826497151386949,xavier,374.0
737,2026-09-01 13:25:56,gate3b_restricted_search,149,informed_restricted,1,0.01448683388723935,xavier,85.0
738,2026-09-01 13:25:57,gate3b_restricted_search,149,informed_restricted,2,0.00010007903854383786,xavier,1600.0
739,2026-09-01 13:25:57,gate3b_restricted_search,149,informed_restricted,3,0.0008072307884499761,xavier,543.0
740,2026-09-01 13:25:58,gate3b_restricted_search,149,informed_restricted,4,0.0002755926764027377,xavier,1600.0
741,2026-09-01 13:25:59,gate3b_restricted_search,149,informed_restricted,5,0.00018924123965722266,xavier,1600.0
742,2026-09-01 13:26:00,gate3b_restricted_search,149,informed_restricted,6,0.0003620600725744741,xavier,1600.0
743,2026-09-01 13:26:00,gate3b_restricted_search,149,informed_restricted,7,0.001088133500363589,xavier,543.0
744,2026-09-01 13:26:00,gate3b_restricted_search,149,informed_restricted,8,0.0015498955191377143,xavier,374.0
745,2026-09-01 13:26:01,gate3b_restricted_search,149,informed_restricted,9,0.00413475900783472,xavier,110.0
746,2026-09-01 13:26:01,gate3b_restricted_search,149,informed_restricted,10,0.09290791998691832,xavier,136.0
747,2026-09-01 13:26:01,gate3b_restricted_search,149,informed_restricted,11,0.011930383561222451,xavier,85.0
748,2026-09-01 13:26:01,gate3b_restricted_search,149,informed_restricted,12,0.016535107145461723,xavier,102.0
749,2026-09-01 13:26:01,gate3b_restricted_search,149,informed_restricted,13,0.01416591916805599,xavier,85.0
750,2026-09-01 13:26:01,gate3b_restricted_search,149,informed_restricted,14,0.01553710788150454,xavier,110.0
751,2026-09-01 13:26:01,gate3b_restricted_search,149,universal_restricted,0,0.0017826497151386949,xavier,374.0
752,2026-09-01 13:26:02,gate3b_restricted_search,149,universal_restricted,1,0.01448683388723935,xavier,85.0
753,2026-09-01 13:26:02,gate3b_restricted_search,149,universal_restricted,2,0.00010007903854383786,xavier,1600.0
754,2026-09-01 13:26:03,gate3b_restricted_search,149,universal_restricted,3,0.0008072307884499761,xavier,543.0
755,2026-09-01 13:26:03,gate3b_restricted_search,149,universal_restricted,4,0.0002755926764027377,xavier,1600.0
756,2026-09-01 13:26:05,gate3b_restricted_search,149,universal_restricted,5,0.00018924123965722266,xavier,1600.0
757,2026-09-01 13:26:05,gate3b_restricted_search,149,universal_restricted,6,0.0003620600725744741,xavier,1600.0
758,2026-09-01 13:26:06,gate3b_restricted_search,149,universal_restricted,7,0.001088133500363589,xavier,543.0
759,2026-09-01 13:26:06,gate3b_restricted_search,149,universal_restricted,8,0.0015498955191377143,xavier,374.0
760,2026-09-01 13:26:06,gate3b_restricted_search,149,universal_restricted,9,0.00413475900783472,xavier,110.0
761,2026-09-01 13:26:07,gate3b_restricted_search,149,universal_restricted,10,0.09290791998691832,xavier,136.0
762,2026-09-01 13:26:07,gate3b_restricted_search,149,universal_restricted,11,0.011930383561222451,xavier,85.0
763,2026-09-01 13:26:07,gate3b_restricted_search,149,universal_restricted,12,0.016535107145461723,xavier,102.0
764,2026-09-01 13:26:07,gate3b_restricted_search,149,universal_restricted,13,0.01416591916805599,xavier,85.0
765,2026-09-01 13:26:07,gate3b_restricted_search,149,universal_restricted,14,0.01553710788150454,xavier,110.0
766,2026-09-01 13:26:07,gate3b_restricted_search,151,reference,0,0.004430375245218269,xavier,80.0
767,2026-09-01 13:26:07,gate3b_restricted_search,151,reference,1,0.0018662266976517971,orthogonal,132.0
768,2026-09-01 13:26:07,gate3b_restricted_search,151,reference,2,0.07780155576901421,he,51.0
769,2026-09-01 13:26:07,gate3b_restricted_search,151,reference,3,0.005059803874660437,xavier,80.0
770,2026-09-01 13:26:08,gate3b_restricted_search,151,reference,4,0.00011498870747119459,orthogonal,1600.0
771,2026-09-01 13:26:08,gate3b_restricted_search,151,reference,5,0.08626905220714905,xavier,51.0
772,2026-09-01 13:26:09,gate3b_restricted_search,151,reference,6,0.00022637229697395497,orthogonal,755.0
773,2026-09-01 13:26:09,gate3b_restricted_search,151,reference,7,0.0036774346621052147,orthogonal,71.0
774,2026-09-01 13:26:09,gate3b_restricted_search,151,reference,8,0.0023358825194833557,orthogonal,132.0
775,2026-09-01 13:26:09,gate3b_restricted_search,151,reference,9,0.006859416411328701,he,97.0
776,2026-09-01 13:26:09,gate3b_restricted_search,151,reference,10,0.07156452541054531,he,51.0
777,2026-09-01 13:26:09,gate3b_restricted_search,151,reference,11,0.07216635702812188,xavier,45.0
778,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,12,0.02542434762936629,he,64.0
779,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,13,0.020527514539894275,he,80.0
780,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,14,0.022874327706749274,xavier,51.0
781,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,15,0.04480226290415168,he,40.0
782,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,16,0.03569545261285185,xavier,60.0
783,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,17,0.012267820562355597,he,64.0
784,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,18,0.04135341256901734,xavier,33.0
785,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,19,0.0010503533449916396,xavier,219.0
786,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,20,0.04011473589633689,he,60.0
787,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,21,0.012700120322056837,xavier,64.0
788,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,22,0.04771573031457399,xavier,40.0
789,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,23,0.010155063855043101,xavier,64.0
790,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,24,0.04557386826671009,xavier,40.0
791,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,25,0.04293421690046496,xavier,33.0
792,2026-09-01 13:26:10,gate3b_restricted_search,151,reference,26,0.017324168066323774,he,80.0
793,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,27,0.03137048559313179,xavier,60.0
794,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,28,0.051115481359684946,xavier,64.0
795,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,29,0.009191777712733365,he,64.0
796,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,30,0.09865659655619732,xavier,60.0
797,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,31,0.05444672342183984,xavier,60.0
798,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,32,0.01773722436975709,xavier,60.0
799,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,33,0.030022344093951363,xavier,45.0
800,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,34,0.053895807832220005,xavier,60.0
801,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,35,0.030313537918189137,xavier,60.0
802,2026-09-01 13:26:11,gate3b_restricted_search,151,reference,36,0.09811388576860376,orthogonal,89.0
803,2026-09-01 13:26:12,gate3b_restricted_search,151,reference,37,0.06202866461176477,xavier,55.0
804,2026-09-01 13:26:12,gate3b_restricted_search,151,reference,38,0.015353096584800744,he,85.0
805,2026-09-01 13:26:12,gate3b_restricted_search,151,reference,39,0.0005329200247232395,orthogonal,382.0
806,2026-09-01 13:26:12,gate3b_restricted_search,151,cold,0,0.0017826497151386949,xavier,165.0
807,2026-09-01 13:26:13,gate3b_restricted_search,151,cold,1,0.0002755926764027377,orthogonal,576.0
808,2026-09-01 13:26:13,gate3b_restricted_search,151,cold,2,0.0015498955191377143,orthogonal,143.0
